abs fee rates diff,TX - higher fee rate (>=+0.5),fee rate,txn,block height,block hash,master node,TX - lower fee rate (<=-0.5),fee rate,txn
19920.44094958,78f846b2a62a4025ee889fbba96fe1a659ae687a0ee00386ff85e219832727b0,71385.22968198,6,2376955,8c6f45c6211ef1cd4660f6dd8f71928329796c3465119d73db4154a5ae46d83b,39418fbabc12f42fc817e2330ce113a5c4fd72cdb97c721d74fac45f5fca2409,bfa403bef6bed2cfa87f82f878c9fbd6aaf4a884a46e85852ab86b0dab065583,51464.78873240,1
0.72628076,835fdc87910ce7bf08e74d016770c5b10cf7a8fb019b94f625578fe352d983a5,1.42957747,8,2376953,9705cd24f709c96fbd5c2bd926a1b3e8a5940de32b39b71bd1823ac8c3a61c7e,9cea198d2dd2de9a7ab1186a152a5d3f3a286f8ff71b157970609d794009cb50,042fdb7f71668de53525e61dbc24fd75d439cabacf7d4409df8b84a3f60e11db,0.70329671,3
1433.28256902,19bc38e867d04f506b339afa5759f8aa8f8682a9b8beacf0bae5e6b46e98e1c4,1433.98586573,5,2376953,9705cd24f709c96fbd5c2bd926a1b3e8a5940de32b39b71bd1823ac8c3a61c7e,9cea198d2dd2de9a7ab1186a152a5d3f3a286f8ff71b157970609d794009cb50,042fdb7f71668de53525e61dbc24fd75d439cabacf7d4409df8b84a3f60e11db,0.70329671,3
836625.68186837,f65bd9c2e6720ab60d266f8d41bb002d78b46fc0d90fe66218fe98a7fb8759d9,1870534.27561838,2,2376947,ce6c0a5fc3a164f1c9ecd3db7d4ac9cd737d74806a5a789fbdfd8f77af6d2593,f031049172c62735906adaeeaa78edebeac97901cfe2f089370367e960e1d138,f6de4fd9755b7e30d8194166f3cbb36423f9b3cab867ed88556c5e1bb93a1ee6,1033908.59375001,1
58.73040596,028a6c75de255fbc63fc4767bb2640e58e5d82c779ff14e17aa83100b643f752,1429.57746479,7,2376932,314e0e1884da3fc26aa016461e7d7c38800e3e28bd3e4d7b6e6e301b500ffbf4,ab9e924c242464e4b5292fab2698212343544e1e0c1655579fbae28869908739,a0c06702f5338d70308de8a34d630329ba9b68f2f7335c4ebb68ebd9faeb1c67,1370.84705883,6
1.03694600,f7b8ce4a2b8a60f2f58d3648de33f4e74a2e935df704f4d8acd2edc4026eb6db,142.55319149,8,2376896,8c25d269856f7547c7ccd39ae658a3b95c45e4eac0c3f762aa68f5592a441275,ff75cba88b6f3618bf049ca63432a4fa0f0f74820b650a2720b7a5a811cfffdd,6705e7b9815d6272f95105cba1497518940e454672dc0273adca2a0757575c79,141.51624549,7
15.29226515,8671c01837fc49e502ff97481a3a83e2b151572635fa00215ca80033e5ca0b2d,156.80851064,11,2376896,8c25d269856f7547c7ccd39ae658a3b95c45e4eac0c3f762aa68f5592a441275,ff75cba88b6f3618bf049ca63432a4fa0f0f74820b650a2720b7a5a811cfffdd,6705e7b9815d6272f95105cba1497518940e454672dc0273adca2a0757575c79,141.51624549,7
14.25531915,8671c01837fc49e502ff97481a3a83e2b151572635fa00215ca80033e5ca0b2d,156.80851064,11,2376896,8c25d269856f7547c7ccd39ae658a3b95c45e4eac0c3f762aa68f5592a441275,ff75cba88b6f3618bf049ca63432a4fa0f0f74820b650a2720b7a5a811cfffdd,f7b8ce4a2b8a60f2f58d3648de33f4e74a2e935df704f4d8acd2edc4026eb6db,142.55319149,8
0.72628076,b113b033fab29c89b4f6051f17008794a1fa33e8a3e2f03a2a93312e505ea152,1.42957747,17,2376823,efea5943874032e76b5a331a8cf700db610cb1052fe21cd046d554c17e6c3d36,daeaf34688ff2512c61aeddc52820bc6145f36ca6cf69b0a0551f8dbb35c183e,9e74f50e68f8b764420658ec3f0dbb4b7d6a873979dd840f7d2efefa11f17e32,0.70329671,4
0.77580297,4c4ee65f13bfbca6e3f8b49b6821eb1858477375464d4c6c7ae1e5e51fa0915e,1.47909968,18,2376823,efea5943874032e76b5a331a8cf700db610cb1052fe21cd046d554c17e6c3d36,daeaf34688ff2512c61aeddc52820bc6145f36ca6cf69b0a0551f8dbb35c183e,9e74f50e68f8b764420658ec3f0dbb4b7d6a873979dd840f7d2efefa11f17e32,0.70329671,4
1.51535281,c1fe3f04a58a32fcc75b6e8a70a39570f7937ef1cd1891c04c586798dba843fe,2.21864952,15,2376823,efea5943874032e76b5a331a8cf700db610cb1052fe21cd046d554c17e6c3d36,daeaf34688ff2512c61aeddc52820bc6145f36ca6cf69b0a0551f8dbb35c183e,9e74f50e68f8b764420658ec3f0dbb4b7d6a873979dd840f7d2efefa11f17e32,0.70329671,4
2.25490265,bf0b37d7fcca940152fbd64b1d838c0f7d163107abda09e2a8aca571c5840c79,2.95819936,13,2376823,efea5943874032e76b5a331a8cf700db610cb1052fe21cd046d554c17e6c3d36,daeaf34688ff2512c61aeddc52820bc6145f36ca6cf69b0a0551f8dbb35c183e,9e74f50e68f8b764420658ec3f0dbb4b7d6a873979dd840f7d2efefa11f17e32,0.70329671,4
0.77580297,10d0435affea05b0d14357f2c797f3605e4666ffdfdf8cb94728d171b4f79c65,1.47909968,19,2376823,efea5943874032e76b5a331a8cf700db610cb1052fe21cd046d554c17e6c3d36,daeaf34688ff2512c61aeddc52820bc6145f36ca6cf69b0a0551f8dbb35c183e,9e74f50e68f8b764420658ec3f0dbb4b7d6a873979dd840f7d2efefa11f17e32,0.70329671,4
1.51535281,1c6300036cf27731c671fe61b26094869aabf9fa9a0a0d5c141204295b83923d,2.21864952,14,2376823,efea5943874032e76b5a331a8cf700db610cb1052fe21cd046d554c17e6c3d36,daeaf34688ff2512c61aeddc52820bc6145f36ca6cf69b0a0551f8dbb35c183e,9e74f50e68f8b764420658ec3f0dbb4b7d6a873979dd840f7d2efefa11f17e32,0.70329671,4
0.77580297,39478016e8c457b2d82dce33dfe7aad1d926306284ad19097765148a5f1a8c12,1.47909968,16,2376823,efea5943874032e76b5a331a8cf700db610cb1052fe21cd046d554c17e6c3d36,daeaf34688ff2512c61aeddc52820bc6145f36ca6cf69b0a0551f8dbb35c183e,9e74f50e68f8b764420658ec3f0dbb4b7d6a873979dd840f7d2efefa11f17e32,0.70329671,4
0.77580297,ca76d83274921ce36173a1d366bf6f2e8664052562cc6a66e17266a291198b8b,1.47909968,20,2376823,efea5943874032e76b5a331a8cf700db610cb1052fe21cd046d554c17e6c3d36,daeaf34688ff2512c61aeddc52820bc6145f36ca6cf69b0a0551f8dbb35c183e,9e74f50e68f8b764420658ec3f0dbb4b7d6a873979dd840f7d2efefa11f17e32,0.70329671,4
13.55202244,0a3f311366f125ebeaef56929414d8cb6dbedad97b111369832e33101265f576,14.25531915,10,2376823,efea5943874032e76b5a331a8cf700db610cb1052fe21cd046d554c17e6c3d36,daeaf34688ff2512c61aeddc52820bc6145f36ca6cf69b0a0551f8dbb35c183e,9e74f50e68f8b764420658ec3f0dbb4b7d6a873979dd840f7d2efefa11f17e32,0.70329671,4
2.98176823,7c0591e9b3e10b6de93cf09c825108b9bfeab5119f749053dcc9b57ba9d85daa,3.68506494,12,2376823,efea5943874032e76b5a331a8cf700db610cb1052fe21cd046d554c17e6c3d36,daeaf34688ff2512c61aeddc52820bc6145f36ca6cf69b0a0551f8dbb35c183e,9e74f50e68f8b764420658ec3f0dbb4b7d6a873979dd840f7d2efefa11f17e32,0.70329671,4
83.00491388,2e1e09ff2d6d4ee885ea94dbae2ca1a86d9df0ed3c7a7d34221d149ff25cd934,185.58303888,2,2376696,af948878bc1107b34eab46d7e06ed35f06d22386415f095f9f355d19ab5ebabd,a17b6f432cbbd474fdea626addc0e2017f8b7944de94ebeee59b84dcf2228483,d423c04714d6c9270fedcf2a860cc5a9c97727f344f9f0c1960681211637c4a8,102.57812500,1
836625.68186838,23855d606e7e27c4e174fb44a3368a07613c788d7f3ec5ce39ef0467fc12f84e,1870534.27561838,2,2376695,f49bd7b391d0e50ca97526e89c32fda202c70936bd8920e58b58e5eb14ff8323,ee86089d32f133e144047ce92ee4936480e3691d80041bcd5a25c86722d53e79,357bf1a367bbc2656a485eb3633544663c88b3725f6ad8edbeb0657b7d791e9b,1033908.59375000,1
6.65199744,fa10e44d4dc5a33e33aab1cdc7812316f74183a78dfc1e5abc951f2d0dbdb8e2,7.38709678,3,2376586,650853af30b39256cc6cdb913979f9425135fc6135c4d64698ba089440386b0c,7577cf6b62afe6c470201fd684287cad2f5001115bcc40dcd18162537f1e00f8,c4eab1bcce7a5c4f85bc99d12eb809a977b4adf6c9a82866c9d55b7fab125cbe,0.73509934,2
1553.29625932,b94c8a75db7429b234b8cafd13e3027212407d82ab972199a402ee37688f39ed,213829.78723405,3,2376521,70d0a93483e904041f7fbbcce654b9cf618bfdbba4685c5c2001a3ad2bb3b885,f71fbcdbadb9a4c4bff54429f73731e891f6ff01f562c2eb5cda4b82c0a4129a,0661f2180c9bab158a459a66ae4847586e2b564d4c4fd1df398542389c20c3c1,212276.49097473,2
1553.29625932,08e01b719d7a64b0507df318119695b76c7dabcd9c94a9b8b1563e85cec50630,213829.78723405,2,2376511,a237bb96ac55c3ed8ece9b5df289515d5111f81e199ed221546d656a845d4652,aa9b810fd060bdd1f3f4477f4e0d6222e8ea81e1cac6d4dd5e0497f530daa669,7d58c11ac607f9ed42b47536a01ad5ebb28b0217d343dc44cda12ffd527039b7,212276.49097473,1
63.13880690,26635abd9ca8c5e011fcd973713c996d4306e3d69749a3cc66185e51be2a9db3,1433.98586573,3,2376505,10b11597a7b69377a068133d9720645f4025ee30c2714f0da8eb2cf0b8e2aa34,466f0844276463d40f48862ce1441887a25b498fe9c35299349b6aeef7dba4a8,f6bfda9098953acc83d24bbe2ca2355635d640c52c9a891d4bc49d45121aced3,1370.84705883,1
8.04677886,c80a3edd19918e1e98ca503be16a36a334924946db1c8426486801f3b9d89b48,1429.57746479,5,2376501,7f9abd40f3a5b67c58fdb79515ac25838b4acc06f82c332ffacaf53954f49da9,c0f060e4d67c34d4a011b6b9c83aa56d1658ea01031ccbed06c45160a73066a1,7c991489e9629745c2711e855908f9e802b38b44e2d9626258f3bc40fcab6964,1421.53068593,2
8.04677886,d8c1d199fe6aef42a39e14240a5668b4e32f2235138950ddb9cc7d158337a430,1429.57746479,4,2376501,7f9abd40f3a5b67c58fdb79515ac25838b4acc06f82c332ffacaf53954f49da9,c0f060e4d67c34d4a011b6b9c83aa56d1658ea01031ccbed06c45160a73066a1,7c991489e9629745c2711e855908f9e802b38b44e2d9626258f3bc40fcab6964,1421.53068593,2
8.04677886,1d1bbab6da936e05b39c65ca0f58dbc436c1755219b55eb91f11bf79c545f019,1429.57746479,3,2376501,7f9abd40f3a5b67c58fdb79515ac25838b4acc06f82c332ffacaf53954f49da9,c0f060e4d67c34d4a011b6b9c83aa56d1658ea01031ccbed06c45160a73066a1,7c991489e9629745c2711e855908f9e802b38b44e2d9626258f3bc40fcab6964,1421.53068593,2
8.04677886,3e61716fd5ba3a9eb8fab6fc6773a0a24632d64253733bf514e539119ff981e9,1429.57746479,6,2376501,7f9abd40f3a5b67c58fdb79515ac25838b4acc06f82c332ffacaf53954f49da9,c0f060e4d67c34d4a011b6b9c83aa56d1658ea01031ccbed06c45160a73066a1,7c991489e9629745c2711e855908f9e802b38b44e2d9626258f3bc40fcab6964,1421.53068593,2
1992.65807612,e8b3d4027c8df95005567dff42d2ddedaa4cb1c12c80d425ba8124f658232a11,53457.44680852,3,2376497,6e5b363dd3226b82f97445070422b61876440ed8fae7ec0f1137126829767982,c7555e22aa46f2c86ac7a6b6bf6b2972da89868805e53789826e042d28c73324,cb2c573f5413c411c6011076ae1467e6f8357f810c57b73769e4ccdb508f0f43,51464.78873240,1
8.04677886,c25c7d44a92af668824703b7305750e8ac8096dbf417d67bf66bafdd3a6fc93b,1429.57746479,3,2376492,092f3ac94eba5bf18dcb16578d2a9af8cdf599e1a873570e01749ef8139fe720,8787990aec6b8c1f4b4be67e1a8dc291d504748ae23790ae3c823678baa03992,c8668097088163fed7dc91221a067bca9e0874da261bad102b95cb542da98f1d,1421.53068593,2
567.12616122,73c8b100022ff8de0a7a2e2b840091e83281a0505874b4967fbdb3c9d43687a2,52031.91489362,5,2376407,b1f76239e36a3b0891ad0f98c9b754aad5f144d1e3123ea755ca993c8d09f360,639bf209fa6a0cb4c3ea1837cdf9cd6d2f2dea46abf6b7e1e8b851b160037a1d,68687520d965a3c6d562881fed751176c5c9df99a4de4eafe10045fe1ce69c8e,51464.78873240,2
2.95352131,3f09bce7e2cbaf69181200ac69fb4e8ca49f1cbf585e3ac98ab11a60b85587c6,3.68506494,5,2376351,2188b2192015fd2fae8d1d3c671b5ba4f22d54b24b05d0bb2af4a3d35ae7c8ad,dae088af4aa7b53e6c399940d18b7d8f6bd17ce92316954f4225db6415e15bfd,4465a11cb8342f743a5d594c85a2b8a42e00c861c75343a549b288032bfff966,0.73154363,3
0.74418453,fe6ece299ce11773a1d3655645433ea46a4064edc0f34583f616e07e532cf7de,1.47572816,6,2376351,2188b2192015fd2fae8d1d3c671b5ba4f22d54b24b05d0bb2af4a3d35ae7c8ad,dae088af4aa7b53e6c399940d18b7d8f6bd17ce92316954f4225db6415e15bfd,4465a11cb8342f743a5d594c85a2b8a42e00c861c75343a549b288032bfff966,0.73154363,3
73.13942412,8f7b99735cabc877e3032ec7e7e58f8de2ec92c989ae4a9e16f86eed6e069ae8,73.87096775,4,2376351,2188b2192015fd2fae8d1d3c671b5ba4f22d54b24b05d0bb2af4a3d35ae7c8ad,dae088af4aa7b53e6c399940d18b7d8f6bd17ce92316954f4225db6415e15bfd,4465a11cb8342f743a5d594c85a2b8a42e00c861c75343a549b288032bfff966,0.73154363,3
73.13942412,ac2fa4417c161bf5d241d682a5ffe4f4f149c58a2cbc7fa6d85998de6e5abb7e,73.87096775,4,2376349,263542830c45bd5128300b01e6d2687281298e16b7554ade2b5e7089bb3ff40a,d12a1f7fd1b017b5785535e8a1ada6752a172087bff8290409a9d3fd244900aa,9db5837ed2eb6e21c869ceca27a00369b32339b86813f1845945fe793a788856,0.73154363,3
0.74418453,8e4843a7ee4fbe9c2ed7f4d245af49233a472cb9f7424c2c966853dbd6c695e3,1.47572816,7,2376349,263542830c45bd5128300b01e6d2687281298e16b7554ade2b5e7089bb3ff40a,d12a1f7fd1b017b5785535e8a1ada6752a172087bff8290409a9d3fd244900aa,9db5837ed2eb6e21c869ceca27a00369b32339b86813f1845945fe793a788856,0.73154363,3
1.48710589,62a875853ce75a64f7ac0fc0ecff0ac8dbec14a2ef9e264bd4dfe7bc06d9a8e9,2.21864952,5,2376349,263542830c45bd5128300b01e6d2687281298e16b7554ade2b5e7089bb3ff40a,d12a1f7fd1b017b5785535e8a1ada6752a172087bff8290409a9d3fd244900aa,9db5837ed2eb6e21c869ceca27a00369b32339b86813f1845945fe793a788856,0.73154363,3
7862.67605634,c7a71f35416f02f64275034778ac55c8315fa7dc5c173809102fb7b287205f25,59327.46478874,3,2376330,a64ed0d74629c0b23e3a0e5e8587fce27ee3366b6d27e1566cd99814730d8566,3e07e6c1e9b5c1dd671416c3725f860dba652ae9a3e10b9d96c88a01e95639f4,490ce72ee8c95a6b8e5d61d90b6f5ca876fd09375b461bc5d95ec9c50288344a,51464.78873240,1
1433.28256902,9c89184c609c69745f38ce0cee70ca9a02d5b5fe06af02bce6e255970ed8fe90,1433.98586573,3,2376230,40bd364460d4507269fcea20488cc9307372c4073c1ee85af22498b6408ec7a2,1419c7b60eff670b5da8288021901a36aa83b070d2399a6b987c12346c2d3b43,c52b0a1215f7f56d5b760bee65e2023e276c7bfbeb437d2a8a1b1e30631d5cfb,0.70329671,1
12.45517980,ce2e11f2596dfb48f4ac6d7ca804debe528383267a822b02de8bd5ca4e504591,1433.98586573,3,2376142,2883658c63c74aa072010969e65e5645429394122bac7ec7d0bcee21323a2442,21b79270be934fe34593c8c62ab5471458a1557e9f4376ba9167f993413c3d5f,b3f867b417d4038a0c9ba1657001f6f87e7c1e84d200d1ebf901e30432cf1a8a,1421.53068593,1
52.42291689,ca33d0e81ca53290f426744122152e9cefcd991ecb7bdeb47429607732f1b0b6,53.12621360,11,2376140,25cb4f521ed133c5ada7161e629b561f3704448b4a7b557826151b82e5051841,a75e998659f5388e623ec6caa540f8ded84dea5441b4a6c2b73de120d4e2bddf,df5cfcada6d79750703253a326e72ff2e4da507079438ecbea0e0fbb3bcb15d6,0.70329671,3
836625.68186838,cf6235f7a6f9994c03662d43e0db86be7136f61334b8072058d24f597f1b3c0e,1870534.27561838,2,2376025,dfce28d28b4284fa92c7fdf8bf6ea89f9b84ddb021279d93f33786bcdccb751a,80484eeea8b1258203c182f959a3c237fa3850cb68db5fbbab66bfbe863e9b17,e7a6bd7815a5bf9845452eca1cf764aca10a48fe013bc2a39d1d99dfebdd23ba,1033908.59375000,1
12691.26800520,949dc0d6ebc52792908c23caf4207b50640f88139b053d6911ef6fe9de1429a4,64156.05673760,6,2375978,ae5aedf84672d15a9a38338fbfffa7787834feb6553669b1d2ec2841d2329290,93ca8b9b4f135bfd9d30d453cc9ad30e457bc858acd710e8bcb017db9a11cd71,51934e2e37ac6a022f04df578b158519f31991e775154523737ed5fa9573f60c,51464.78873240,4
12364.99850165,c06476580b1f04a7397cdbbd0a100f87b9e8d66a889207425e7eb9e23dd1c7e2,63829.78723405,7,2375978,ae5aedf84672d15a9a38338fbfffa7787834feb6553669b1d2ec2841d2329290,93ca8b9b4f135bfd9d30d453cc9ad30e457bc858acd710e8bcb017db9a11cd71,8130c07fd054514978d05dc28f051dd870963f1e6b11894c19ec1ff92c507cdf,51464.78873240,2
12364.99850165,c06476580b1f04a7397cdbbd0a100f87b9e8d66a889207425e7eb9e23dd1c7e2,63829.78723405,7,2375978,ae5aedf84672d15a9a38338fbfffa7787834feb6553669b1d2ec2841d2329290,93ca8b9b4f135bfd9d30d453cc9ad30e457bc858acd710e8bcb017db9a11cd71,51934e2e37ac6a022f04df578b158519f31991e775154523737ed5fa9573f60c,51464.78873240,4
12691.26800520,949dc0d6ebc52792908c23caf4207b50640f88139b053d6911ef6fe9de1429a4,64156.05673760,6,2375978,ae5aedf84672d15a9a38338fbfffa7787834feb6553669b1d2ec2841d2329290,93ca8b9b4f135bfd9d30d453cc9ad30e457bc858acd710e8bcb017db9a11cd71,8130c07fd054514978d05dc28f051dd870963f1e6b11894c19ec1ff92c507cdf,51464.78873240,2
8.04677886,010dafa68d30d7cfdcbd8829ea5a4e7baecab33bb92c717f652fa6a57bd60b5a,1429.57746479,5,2375923,ea8f93f3f19140b449d02b73d363430bc5a50bff285b28c3002f990965e02561,63d3a85a9bf9bab3e6d384ce61e5fb6e435c7812548542f866f9a5c641d2d7dc,ebeb0ef23965264d6e5749f6a7d98b33b570b082b5a13c92c4fc4f4add82b8aa,1421.53068593,4
12691.26800518,77040b7a117641bb4efdf8023f6d7ff061a88a3564c28e1ce721e9b80eccfaa7,64156.05673758,3,2375863,535429937281bd4c0e0acc4a6312e5b3e8347128afd74be275e823c10cd11efd,96863b72dfba262824bc747c82462d51dc8794384dbf2731c66ee2c160f0ff8d,a2caf84136813e74fc5b241feae04ed7cc2c56aa9f57f63da067dea06c0e4af2,51464.78873240,1
8.04677886,0ba011a550d9c1edf22b05c698481af4d9a5b3a3433c1b9b877b98604a56909b,1429.57746479,3,2375821,3c699090aead4a2a1a7ef3b30baafca423483d509d93203d710004ddefc0c6a4,25c5f827a0a3ae6f0e1ccf94aee5cd58b154c1295f5aed99c43aee9696e041b4,2c1ed41f49215959cc98ee1cb67583f7f3065b32055ce2a005b39f4504b390dc,1421.53068593,2
3603.04489755,bc8850b8b465fe2fd1cf56e6f47c5049ad8caf523c04e9377928a5b5c6de9973,357394.36619719,4,2374382,133d815e06dcaaea3efb124c636890094db4cae106d651b9bb291929d728a6cf,6ea9375e99a4725a6f7760a574d9afec7f9b8272f3da00d7b460b082af278538,9aac21eed2fe034e476ac7ef89299d15837f5c98497981a1ef04b8b63182ab6a,353791.32129964,1
305929.57746479,bc8850b8b465fe2fd1cf56e6f47c5049ad8caf523c04e9377928a5b5c6de9973,357394.36619719,4,2374382,133d815e06dcaaea3efb124c636890094db4cae106d651b9bb291929d728a6cf,6ea9375e99a4725a6f7760a574d9afec7f9b8272f3da00d7b460b082af278538,5128c85c35fb16aeb36ed93d6f17e2faabdfd375f3654d930cf6cc86cd2e80f0,51464.78873240,2
64679.98288427,65876644d4af82d74066593644effcabbb3a0e66c7f252fd14e3a4b1d4aa3416,144612.01413428,2,2374042,940f14f28447f6535e0033fa59f300c733330196578946ad0c4fa9b193102bc1,e7e79814e517914ad0f10ee9b28970e9cf2a1e431010d7d8541c24677d57cc8f,659c7ac4f5769aa0315afd564179908b82af44b1b358f855b8f11d524a5a34a7,79932.03125001,1
836625.68186838,8cb5f81501de49108a37e7f5f8874f9e9a1b4ac3018ef3ad119898cedbfea337,1870534.27561838,2,2374029,ba3a9d2db6e436d755ec445567ed2de3505d6a911496dc46812809ebff80376f,4839523ff34369c6d9c9e89972868b8f63e4ee60886808b66507c6c05a41d52b,08c0cbe0b9f45d141373e82560e95b4b7a30d1d00ffe198f13e50af91e76299a,1033908.59375000,1
6.65199744,b36c07c5059f4cc0f8b8d097195b3c180a3f5fbf909cf0a704bea7ba456148c7,7.38709678,2,2373852,a68b060be2e9ee514675436250d3e338e980196a7b69eea8dcc5ef70f41fddaa,090bc8e7e7b297944cf653b1848feeeba5e4a84051c2d3c8d307afe895296c3c,ebafb72b4457fbef8ce148cda014c6223c279ee329198ac338efd0ddeae888cb,0.73509934,1
6.65199744,4075fcf639c786d313557592d2f229d65d4c8f31ca48bb0984b64ee951a1580d,7.38709678,3,2373850,1630677ddee80dc40ce9e0b26b7fd43cb127278207409f7bf69d312d832acfa2,1eacf1203e805418209bedd514fb885cc5058eebf38677f999f3ec157d944208,7c826d1f44c09ac50aa7d85f4ef66da4273e41cc4983313292121752de76a844,0.73509934,2
8.04677886,ccf1bb0f4d7e2d162615a0a3a5f6636d215c5fab377802d099ec327485c339c3,1429.57746479,5,2373564,569ef4ce0028851b9a294caddae5f8d96a1f5f174cba930c61f862e6ded0d2d7,238b735e2727a8081cc1fcc25f863dd8c37253038cc9b5a127616f0995a89209,f63be0b745c0ee73b2853e1c2d1961bb8f497463958b221f2bf5814c715dd8e6,1421.53068593,4
58.73040596,ccf1bb0f4d7e2d162615a0a3a5f6636d215c5fab377802d099ec327485c339c3,1429.57746479,5,2373564,569ef4ce0028851b9a294caddae5f8d96a1f5f174cba930c61f862e6ded0d2d7,238b735e2727a8081cc1fcc25f863dd8c37253038cc9b5a127616f0995a89209,0db7a6d694bfe99de76dc5ead979ceb8dd8cf99dae2726dd50489ca5687875f0,1370.84705883,2
52.38920061,f06d5e477431c8837c44163e2244e755c7951139e5c12ad64929457c2d027a69,53.12621360,3,2371144,7c49af37fc874c9f54ef55b4cf22f505151a63549845d7938cbffbc67eb95d00,56f7e5a088b3bc5382b1e0b3c476f5147a0ca16b7a49e484f55746c161ce9151,8821ed80fa47728167a4174a72420bc7116b2dba7390ce153161ce41955217ff,0.73701299,1
12691.27155128,cafc5ab6ab43f7814e8606feff495765f859d417549fa67f1f62efdab27b7f76,64156.06028368,3,2371054,9d143956324e18bd7f079bcd64e58dc0779b31449103fc571da7b197526cb7b7,fe18af1c91971fa7fe198f9558c9257ed07527444c332ee76011d48011e60d02,bdf343c20342c6f8634f1db0014b1dc94a3f71a1adfdfa5515b51019b739a50b,51464.78873240,1
12364.99850165,b41f8cafa4f383938290fa74aaa61d5475b75a68f9f19649f313a21593696603,63829.78723405,3,2370788,23a14acd2f1ca522ae97bfb078d1d4ae0c67741b5c106fde0ecf153a314796b7,e058557f333297004698545f32fdb2563d91cf869e211ddc039cfb17e316c273,0e1378295528659ab31b911f0c5483707d9400c3f4619e80efa68b54aa4e196d,51464.78873240,1
1419.64664311,1a33be8c66b0db32b5d4e94fd7d66e10715a7270f8fb98cea452872d8971a321,1433.98586573,11,2370752,64908836f8d612883d98a90be66a244ec879c9ad94cd38387cb32648001f9e2f,e04938a2fa144f11c1678d427a18dd3645f90c82d1a9baa45920ff1f8a2cf573,21419b6c653fc7e92995823b7079491ca0518385100d6a59639b73bcde04e375,14.33922262,5
830879.18783128,be1ba32f1342bd3bc0587eb1de175dfa5c328992f9d3a3227e73bd60038026d4,1857686.21908128,2,2370749,4b38c81dbe6f843104ac09098d3ad6f2f205fa4a6626f42e559bc8a8706b6024,5a5cecdb731bdba878ca6a5173bc0b9ee7bdfa99a1ecaa34f3ec1ab30ddf1276,ef8c1d0fc798e6a00ec6fbbabf65730ff974c39f9a6bc58ae2d10f6449a9a59b,1026807.03125000,1
5.08505626,c4f086aae1e6ef0f86388348a6303021b4d5df3a82a3c45d792e6805ba14c571,1439.07092199,7,2370734,540921280c09257c076a106c7c567bdeb79f4b9261d3781bca995709b1542b72,ebb726a7b794ee5d44905f25c3d690109c664207188dcca0491c2fd35394af70,eb6b97a1685088286cfea6ef6a43942b7339d4697c223d221c4cfecaab432ad3,1433.98586573,1
6.49383220,2cb54bbfc7843a5bb043cc7ad65053b4586229e375e2f5bfdf07d8f341e08dee,7.20141343,7,2370683,3e1522e1675d104de96d60615547b35bed1c9eab15d14a948a256be4fc706374,6953a3cb43af1b6058bcfba32bf7066ba5e5844efce3e984342e789c0d15b2ef,7b3f987443d53dfeb79e3386c74562b6b0c4fcd4c1a06298e0665ce3d9627bca,0.70758123,5
0.77151845,2cce34fc2ce78d181fdcd06944fb810f693de37a8b50f689ae99a4334ac255db,1.47909968,11,2370683,3e1522e1675d104de96d60615547b35bed1c9eab15d14a948a256be4fc706374,6953a3cb43af1b6058bcfba32bf7066ba5e5844efce3e984342e789c0d15b2ef,7b3f987443d53dfeb79e3386c74562b6b0c4fcd4c1a06298e0665ce3d9627bca,0.70758123,5
2.25061813,05a3e5dd38078ac6410b3ded61ea393bbf117f55bc05e034718537d232bf2451,2.95819936,8,2370683,3e1522e1675d104de96d60615547b35bed1c9eab15d14a948a256be4fc706374,6953a3cb43af1b6058bcfba32bf7066ba5e5844efce3e984342e789c0d15b2ef,7b3f987443d53dfeb79e3386c74562b6b0c4fcd4c1a06298e0665ce3d9627bca,0.70758123,5
73.13942412,6aedf7eeb0a632ce588b7924a0e49ab0b13ff1ca7cea534c701065088d20840a,73.87096775,2,2368684,febe7fd6b190e2cad57337801b172412996f6055fe4d66acf36d5dc52c34baed,ea46cf24738b7a8c235745ecfbf6cd380371a3212e223b022779332fe4c750b1,06b7b0c406f8bda335005a488a5e6c059833a57d47293071361fd836c31e8c06,0.73154363,1
73.13942412,853c7b53abf5af873261608b6e25d8b6d7cf9f36f61063e70d9d90b50ef1bd0c,73.87096775,3,2368483,43528ca487593557bee7fb284ebf567ad0730e0c6bde0819b3d9b1a9ae310a70,0cc9b19ed43532d75c6eaafd89dd2a039e5c9ab87019702c50f532d92ceada78,886ff40944590b4640c653fe7c26af8db91a6174489a183a9ae4cb34fd464d9c,0.73154363,2
17.05755207,bb1a603f61d7188c0b092839e1f2e1b648844dece1a3969fa4e38f0ce978013d,17.77031803,3,2368402,ba05d18132846ad687a9dc290c1e53a1fe123f42958a04fba5335fa46d858224,1deeb1b83b5ce8c07ad645894b31cf5558afeb47709496e8eec4d6d409d81f2c,ca544b4b3594f43dba3f1c34ae27f2c8c5fe961377178e24887c5ae480b013ee,0.71276596,1
9.34982333,9265e93c128b482afb679da616191f3a1bc06f1f3bc37ec29f271f1055c78fc1,17.77031803,6,2368398,e023f5ef6dbada72063884ce5b8f984c74cd2203ede596e82f5736d6939d8a7d,5a382500ec2029c40b8e784747254676a9f9b4b4ea0b2b7a9fdf327aff8ecedc,f9304f91ba7d0010fc7b7a8f3985a8c2e77ae3dc443f1f894ff8c09890e93cb8,8.42049470,2
